"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Amount Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading Broker Name","Trading BIC Broker Code","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Number","IAS Consolidated Account Name","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/07/2025","P25080515687-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2507221242322","SEDOL #: B929F46  ISIN #: NL0010273215  EVENT ID: 1567495984","DESC : ASML HOLDING NV EUR 0. DIV SRC RATE:     1.6000000000","EX DT: 25JUL28  RECORD DT: 25JUL29  PAY DT: 25AUG06","CCY: EUR  GRSS: 10,822.4000        WTH: 1,623.3600","FX CONFIRM:P250805-15687 FXRT:1.1533076000  FXVD: 07AUG25 M","08/05/2025","08/07/2025","","","08/07/2025","08/07/2025","10,609.3200","1.1533076000","","","","","","5,500.36","(9,199.04)","(53.82)","6,394.99","(10,695.26)","(62.57)","300000155","PSS FOR FX 2","","300000155","PSS FOR FX 2","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","139473","000000139473","0.00","0.00","0.00","08/05/2025","08/06/2025 20.09.03","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/08/2025","P25080617403-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2507291033539","SEDOL #: 5902941  ISIN #: FI0009000681  EVENT ID: 1558291065","DESC : NOKIA OYJ NPV          DIV SRC RATE:     0.0400000000","EX DT: 25JUL28  RECORD DT: 25JUL29  PAY DT: 25AUG07","CCY: EUR  GRSS: 3,344.5600         MFDV:2,842.8800","FX CONFIRM:P250806-17403 FXRT:1.1619024400  FXVD: 08AUG25 M","08/06/2025","08/08/2025","","","","","3,303.1500","1.1619024000","","","","","","(53.82)","(2,842.88)","(3,046.33)","(62.57)","(3,305.27)","(3,541.82)","300000155","PSS FOR FX 2","","300000155","PSS FOR FX 2","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","139473","000000139473","0.00","0.00","0.00","08/06/2025","08/06/2025 10.26.33","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/08/2025","P25080617350-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2507231268211","SEDOL #: 5902941  ISIN #: FI0009000681  EVENT ID: 1558291065","DESC : NOKIA OYJ NPV          DIV SRC RATE:     0.0400000000","EX DT: 25JUL28  RECORD DT: 25JUL29  PAY DT: 25AUG07","CCY: EUR  GRSS: 176.0400           WTH: 26.4100","FX CONFIRM:P250806-17350 FXRT:1.1620023800  FXVD: 08AUG25 M","08/06/2025","08/08/2025","","","","","173.8700","1.1620023000","","","","","","(53.82)","(149.63)","(3,046.33)","(62.57)","(173.97)","(3,541.82)","300000155","PSS FOR FX 2","","300000155","PSS FOR FX 2","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","139473","000000139473","0.00","0.00","0.00","08/06/2025","08/06/2025 10.26.32","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/11/2025","PSS2508011081140","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2508011081140  UNITS/QNTY: 56,886.0000","SEDOL #: BZ57390  ISIN #: NL0011821202  EVENT ID: 1559640014","DESC : ING GROEP NV EUR 0.01  DIV SRC RATE:     0.3500000000","EX DT: 25AUG04  RECORD DT: 25AUG05  PAY DT: 25AUG11","CCY: EUR  GRSS: 19,910.1000        WTH: 2,986.5200","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","08/04/2025","08/11/2025","","08/05/2025","","","56,886.0000","0.3500000000","0.00","16,923.58","19,910.10","(2,986.5200)","","(3,046.33)","16,923.58","13,877.25","(3,541.82)","19,676.20","16,134.38","","","","","","","ING GROEP NV EUR 0.01","ING GROEP NV EUR 0.01","","","","","1.1626500000","N4578E595","INGA NA","NL0011821202","BZ57390","033292346","005721","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","1559640014","","","","","EUR","139473","000000139473","0.00","0.00","0.00","08/01/2025","08/01/2025 08.50.40","C","Contractual Cash","5829291047","","","","","","EUR","EUR","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","13,877.25","","13,877.25","16,134.38","","16,134.38","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","13,877.25","","13,877.25","16,134.38","","16,134.38","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","13,877.25","","13,877.25","16,134.38","","16,134.38","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733440","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733440","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733440","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733440","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733440","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733440","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/07/2025","P25080515675-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2505281254693","SEDOL #: 6714509  ISIN #: JP3244800003  EVENT ID: 1562694348","DESC : KEWPIE CORP NPV        DIV SRC RATE:    32.0000000000","EX DT: 25MAY29  RECORD DT: 25MAY30  PAY DT: 25AUG06","CCY: JPY  GRSS: 56,448.0000        WTH: 5,645.0000","FX CONFIRM:P250805-15675 FXRT:147.748596000 FXVD: 07AUG25 D","08/05/2025","08/07/2025","","","08/07/2025","08/07/2025","343.8500","147.7485960000","","","","","","47,505.00","(50,803.00)","(3,298.00)","322.30","(344.67)","(22.38)","300000155","PSS FOR FX 2","","300000155","PSS FOR FX 2","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","139473","000000139473","0.00","0.00","0.00","08/05/2025","08/06/2025 14.42.02","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(3,298.00)","","(3,298.00)","(22.38)","","(22.38)","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","(3,298.00)","","(3,298.00)","(22.38)","","(22.38)","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/13/2025","PSS2505281255989","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2505281255989  UNITS/QNTY: 61.0000","SEDOL #: 6723839  ISIN #: JP3045540006  EVENT ID: 1562694406","DESC : UNITED URB REIT        DIV SRC RATE:  4010.0000000000","EX DT: 25MAY29  RECORD DT: 25MAY30  PAY DT: 25AUG13","CCY: JPY  GRSS: 244,610.0000       WTH: 24,461.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","05/29/2025","08/13/2025","","05/30/2025","","","61.0000","4,010.0000000000","0.00","220,149.00","244,610.00","(24,461.0000)","","(3,298.00)","220,149.00","216,851.00","(22.38)","1,493.60","1,471.22","","","","","","","UNITED URB REIT","UNITED URB REIT","","","","","0.0067844906","J9427E105","8960 JP","JP3045540006","6723839","001740755","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","1562694406","","","","","JPY","139473","000000139473","0.00","0.00","0.00","07/18/2025","07/18/2025 03.42.49","C","Contractual Cash","5829291047","","","","","","JPY","JPY","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","216,851.00","","216,851.00","1,471.22","","1,471.22","","","","","","","","","","","","","0.0067844906","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/15/2025","PSS2507281532896","Y","","","","CA","CORPORATE ACTION","RC","32","Return of Capital","PSS #: 2507281532896  UNITS/QNTY: 45.0000","SEDOL #: B98BC67  ISIN #: JP3047550003  EVENT ID: 1568268824","DESC : NIPPON PRO REIT        DIV SRC RATE:   291.0000000000","EX DT: 25MAY29  RECORD DT: 25MAY30  PAY DT: 25AUG15","CCY: JPY  GRSS: 13,095.0000        WTH: 0.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","05/29/2025","08/15/2025","","05/30/2025","","","45.0000","0.0000000000","0.00","0.00","","","","216,851.00","13,095.00","453,546.00","1,471.22","88.84","3,077.08","","","","","","","NIPPON PRO REIT","NIPPON PRO REIT","","","","","0.0067844906","J5528H104","3283 JP","JP3047550003","B98BC67","020436538","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","1568268824","","","","","JPY","139473","000000139473","0.00","0.00","0.00","07/28/2025","07/28/2025 11.07.18","C","Contractual Cash","5829291047","","","","","","JPY","JPY","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","08/15/2025","PSS2505281257681","Y","","","","DV","DIVIDEND","RC","101","Dividend","PSS #: 2505281257681  UNITS/QNTY: 45.0000","SEDOL #: B98BC67  ISIN #: JP3047550003  EVENT ID: 1562694347","DESC : NIPPON PRO REIT        DIV SRC RATE:  5521.0000000000","EX DT: 25MAY29  RECORD DT: 25MAY30  PAY DT: 25AUG15","CCY: JPY  GRSS: 248,445.0000       WTH: 24,845.0000","AMOR BAL: 0.0000          PRFC: 0.0000      CUFC: 0.0000","05/29/2025","08/15/2025","","05/30/2025","","","45.0000","5,521.0000000000","0.00","223,600.00","248,445.00","(24,845.0000)","","216,851.00","223,600.00","453,546.00","1,471.22","1,517.01","3,077.08","","","","","","","NIPPON PRO REIT","NIPPON PRO REIT","","","","","0.0067844906","J5528H104","3283 JP","JP3047550003","B98BC67","020436538","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","1562694347","","","","","JPY","139473","000000139473","0.00","0.00","0.00","07/28/2025","07/28/2025 00.31.48","C","Contractual Cash","5829291047","","","","","","JPY","JPY","EQUITIES"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","291.20","","291.20","84.90","","84.90","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","291.20","","291.20","84.90","","84.90","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","291.20","","291.20","84.90","","84.90","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","291.20","","291.20","84.90","","84.90","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","291.20","","291.20","84.90","","84.90","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","291.20","","291.20","84.90","","84.90","","","","","","","","","","","","","0.2915536896","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735540","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.90","","0.90","0.53","","0.53","","","","","","","","","","","","","0.5925500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735540","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.90","","0.90","0.53","","0.53","","","","","","","","","","","","","0.5925500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829291047","","","","","","","",""
